Y,M,D,H,DTW_ft,DTW_m
2014,5,16,23,141.81,43.223688
2014,5,17,0,141.79,43.217592
2014,5,17,1,141.77,43.211496
2014,5,17,2,141.76,43.208448
2014,5,17,3,141.75,43.2054
2014,5,17,4,141.73,43.199304
2014,5,17,5,141.72,43.196256
2014,5,17,6,141.71,43.193208
2014,5,17,7,141.7,43.19016
2014,5,17,8,141.69,43.187112
2014,5,17,9,141.68,43.184064
2014,5,17,10,141.68,43.184064
2014,5,17,11,141.67,43.181016
2014,5,17,12,141.67,43.181016
2014,5,17,13,141.67,43.181016
2014,5,17,14,141.66,43.177968
2014,5,17,15,141.66,43.177968
2014,5,17,16,141.65,43.17492
2014,5,17,17,141.65,43.17492
2014,5,17,18,141.64,43.171872
2014,5,17,19,141.64,43.171872
2014,5,17,20,141.63,43.168824
2014,5,17,21,141.63,43.168824
2014,5,17,22,141.62,43.165776
2014,5,17,23,141.62,43.165776
2014,5,18,0,141.61,43.162728
2014,5,18,1,141.61,43.162728
2014,5,18,2,141.61,43.162728
2014,5,18,3,141.6,43.15968
2014,5,18,4,141.59,43.156632
2014,5,18,5,141.59,43.156632
2014,5,18,6,141.59,43.156632
2014,5,18,7,141.59,43.156632
2014,5,18,8,141.59,43.156632
2014,5,18,9,141.58,43.153584
2014,5,18,10,141.57,43.150536
2014,5,18,11,141.57,43.150536
2014,5,18,12,141.57,43.150536
2014,5,18,13,141.57,43.150536
2014,5,18,14,141.56,43.147488
2014,5,18,15,141.56,43.147488
2014,5,18,16,141.55,43.14444
2014,5,18,17,141.56,43.147488
2014,5,18,18,141.55,43.14444
2014,5,18,19,141.55,43.14444
2014,5,18,20,141.54,43.141392
2014,5,18,21,141.54,43.141392
2014,5,18,22,141.54,43.141392
2014,5,18,23,141.53,43.138344
2014,5,19,0,141.52,43.135296
2014,5,19,1,141.51,43.132248
2014,5,19,2,141.51,43.132248
2014,5,19,3,141.5,43.1292
2014,5,19,4,141.5,43.1292
2014,5,19,5,141.49,43.126152
2014,5,19,6,141.49,43.126152
2014,5,19,7,141.48,43.123104
2014,5,19,8,141.48,43.123104
2014,5,19,9,141.48,43.123104
2014,5,19,10,141.48,43.123104
2014,5,19,11,141.47,43.120056
2014,5,19,12,141.47,43.120056
2014,5,19,13,141.47,43.120056
2014,5,19,14,141.47,43.120056
2014,5,19,15,141.47,43.120056
2014,5,19,16,141.47,43.120056
2014,5,19,17,141.47,43.120056
2014,5,19,18,141.48,43.123104
2014,5,19,19,141.49,43.126152
2014,5,19,20,141.49,43.126152
2014,5,19,21,141.5,43.1292
2014,5,19,22,141.52,43.135296
2014,5,19,23,141.53,43.138344
2014,5,20,0,141.55,43.14444
2014,5,20,1,141.57,43.150536
2014,5,20,2,141.59,43.156632
2014,5,20,3,141.61,43.162728
2014,5,20,4,141.63,43.168824
2014,5,20,5,141.65,43.17492
2014,5,20,6,141.68,43.184064
2014,5,20,7,141.71,43.193208
2014,5,20,8,141.74,43.202352
2014,5,20,9,141.77,43.211496
2014,5,20,10,141.8,43.22064
2014,5,20,11,141.83,43.229784
2014,5,20,12,141.86,43.238928
2014,5,20,13,141.9,43.25112
2014,5,20,14,141.93,43.260264
2014,5,20,15,141.97,43.272456
2014,5,20,16,142,43.2816
2014,5,20,17,142.04,43.293792
2014,5,20,18,142.08,43.305984
2014,5,20,19,142.12,43.318176
2014,5,20,20,142.16,43.330368
2014,5,20,21,142.19,43.339512
2014,5,20,22,142.23,43.351704
2014,5,20,23,142.27,43.363896
2014,5,21,0,142.32,43.379136
2014,5,21,1,142.36,43.391328
2014,5,21,2,142.4,43.40352
2014,5,21,3,142.43,43.412664
2014,5,21,4,142.48,43.427904
2014,5,21,5,142.52,43.440096
2014,5,21,6,142.56,43.452288
2014,5,21,7,142.6,43.46448
2014,5,21,8,142.64,43.476672
2014,5,21,9,142.68,43.488864
2014,5,21,10,142.73,43.504104
2014,5,21,11,142.76,43.513248
2014,5,21,12,142.81,43.528488
2014,5,21,13,142.84,43.537632
2014,5,21,14,142.88,43.549824
2014,5,21,15,142.92,43.562016
2014,5,21,16,142.96,43.574208
2014,5,21,17,143,43.5864
2014,5,21,18,143.04,43.598592
2014,5,21,19,143.08,43.610784
2014,5,21,20,143.12,43.622976
2014,5,21,21,143.16,43.635168
2014,5,21,22,143.2,43.64736
2014,5,21,23,143.23,43.656504
2014,5,22,0,143.27,43.668696
2014,5,22,1,143.3,43.67784
2014,5,22,2,143.34,43.690032
2014,5,22,3,143.37,43.699176
2014,5,22,4,143.41,43.711368
2014,5,22,5,143.44,43.720512
2014,5,22,6,143.49,43.735752
2014,5,22,7,143.52,43.744896
2014,5,22,8,143.56,43.757088
2014,5,22,9,143.59,43.766232
2014,5,22,10,143.63,43.778424
2014,5,22,11,143.66,43.787568
2014,5,22,12,143.7,43.79976
2014,5,22,13,143.74,43.811952
2014,5,22,14,143.77,43.821096
2014,5,22,15,143.8,43.83024
2014,5,22,16,143.84,43.842432
2014,5,22,17,143.87,43.851576
2014,5,22,18,143.9,43.86072
2014,5,22,19,143.94,43.872912
2014,5,22,20,143.97,43.882056
2014,5,22,21,144,43.8912
2014,5,22,22,144.04,43.903392
2014,5,22,23,144.07,43.912536
2014,5,23,0,144.1,43.92168
2014,5,23,1,144.14,43.933872
2014,5,23,2,144.16,43.939968
2014,5,23,3,144.2,43.95216
2014,5,23,4,144.23,43.961304
2014,5,23,5,144.26,43.970448
2014,5,23,6,144.29,43.979592
2014,5,23,7,144.33,43.991784
2014,5,23,8,144.36,44.000928
2014,5,23,9,144.4,44.01312
2014,5,23,10,144.43,44.022264
2014,5,23,11,144.46,44.031408
2014,5,23,12,144.49,44.040552
2014,5,23,13,144.53,44.052744
2014,5,23,14,144.55,44.05884
2014,5,23,15,144.59,44.071032
2014,5,23,16,144.62,44.080176
2014,5,23,17,144.65,44.08932
2014,5,23,18,144.68,44.098464
2014,5,23,19,144.7,44.10456
2014,5,23,20,144.73,44.113704
2014,5,23,21,144.77,44.125896
2014,5,23,22,144.8,44.13504
2014,5,23,23,144.82,44.141136
2014,5,24,0,144.85,44.15028
2014,5,24,1,144.88,44.159424
2014,5,24,2,144.91,44.168568
2014,5,24,3,144.94,44.177712
2014,5,24,4,144.96,44.183808
2014,5,24,5,144.99,44.192952
2014,5,24,6,145.02,44.202096
2014,5,24,7,145.05,44.21124
2014,5,24,8,145.08,44.220384
2014,5,24,9,145.1,44.22648
2014,5,24,10,145.13,44.235624
2014,5,24,11,145.15,44.24172
2014,5,24,12,145.18,44.250864
2014,5,24,13,145.2,44.25696
2014,5,24,14,145.22,44.263056
2014,5,24,15,145.25,44.2722
2014,5,24,16,145.27,44.278296
2014,5,24,17,145.3,44.28744
2014,5,24,18,145.32,44.293536
2014,5,24,19,145.35,44.30268
2014,5,24,20,145.37,44.308776
2014,5,24,21,145.4,44.31792
2014,5,24,22,145.42,44.324016
2014,5,24,23,145.44,44.330112
2014,5,25,0,145.47,44.339256
2014,5,25,1,145.49,44.345352
2014,5,25,2,145.51,44.351448
2014,5,25,3,145.53,44.357544
2014,5,25,4,145.55,44.36364
2014,5,25,5,145.58,44.372784
2014,5,25,6,145.6,44.37888
2014,5,25,7,145.62,44.384976
2014,5,25,8,145.65,44.39412
2014,5,25,9,145.67,44.400216
2014,5,25,10,145.7,44.40936
2014,5,25,11,145.72,44.415456
2014,5,25,12,145.75,44.4246
2014,5,25,13,145.77,44.430696
2014,5,25,14,145.79,44.436792
2014,5,25,15,145.81,44.442888
2014,5,25,16,145.83,44.448984
2014,5,25,17,145.85,44.45508
2014,5,25,18,145.87,44.461176
2014,5,25,19,145.89,44.467272
2014,5,25,20,145.9,44.47032
2014,5,25,21,145.92,44.476416
2014,5,25,22,145.95,44.48556
2014,5,25,23,145.96,44.488608
2014,5,26,0,145.98,44.494704
2014,5,26,1,146,44.5008
2014,5,26,2,146.01,44.503848
2014,5,26,3,146.02,44.506896
2014,5,26,4,146.03,44.509944
2014,5,26,5,146.04,44.512992
2014,5,26,6,146.05,44.51604
2014,5,26,7,146.06,44.519088
2014,5,26,8,146.06,44.519088
2014,5,26,9,146.07,44.522136
2014,5,26,10,146.06,44.519088
2014,5,26,11,146.07,44.522136
2014,5,26,12,146.07,44.522136
2014,5,26,13,146.06,44.519088
2014,5,26,14,146.06,44.519088
2014,5,26,15,146.06,44.519088
2014,5,26,16,146.05,44.51604
2014,5,26,17,146.05,44.51604
2014,5,26,18,146.03,44.509944
2014,5,26,19,146,44.5008
2014,5,26,20,145.96,44.488608
2014,5,26,21,145.92,44.476416
2014,5,26,22,145.89,44.467272
2014,5,26,23,145.87,44.461176
2014,5,27,0,145.84,44.452032
2014,5,27,1,145.82,44.445936
2014,5,27,2,145.79,44.436792
2014,5,27,3,145.77,44.430696
2014,5,27,4,145.74,44.421552
2014,5,27,5,145.72,44.415456
2014,5,27,6,145.68,44.403264
2014,5,27,7,145.64,44.391072
2014,5,27,8,145.61,44.381928
2014,5,27,9,145.57,44.369736
2014,5,27,10,145.55,44.36364
2014,5,27,11,145.52,44.354496
2014,5,27,12,145.49,44.345352
2014,5,27,13,145.47,44.339256
2014,5,27,14,145.44,44.330112
2014,5,27,15,145.41,44.320968
2014,5,27,16,145.35,44.30268
2014,5,27,17,145.3,44.28744
2014,5,27,18,145.25,44.2722
2014,5,27,19,145.22,44.263056
2014,5,27,20,145.2,44.25696
2014,5,27,21,145.16,44.244768
2014,5,27,22,145.14,44.238672
2014,5,27,23,145.1,44.22648
2014,5,28,0,145.07,44.217336
2014,5,28,1,145.06,44.214288
2014,5,28,2,145.05,44.21124
2014,5,28,3,145.02,44.202096
2014,5,28,4,144.99,44.192952
2014,5,28,5,144.94,44.177712
2014,5,28,6,144.91,44.168568
2014,5,28,7,144.88,44.159424
2014,5,28,8,144.86,44.153328
2014,5,28,9,144.84,44.147232
2014,5,28,10,144.83,44.144184
2014,5,28,11,144.82,44.141136
2014,5,28,12,144.82,44.141136
2014,5,28,13,144.81,44.138088
2014,5,28,14,144.8,44.13504
2014,5,28,15,144.79,44.131992
2014,5,28,16,144.78,44.128944
2014,5,28,17,144.77,44.125896
2014,5,28,18,144.76,44.122848
2014,5,28,19,144.75,44.1198
2014,5,28,20,144.73,44.113704
2014,5,28,21,144.72,44.110656
2014,5,28,22,144.7,44.10456
2014,5,28,23,144.69,44.101512
2014,5,29,0,144.68,44.098464
2014,5,29,1,144.66,44.092368
2014,5,29,2,144.65,44.08932
2014,5,29,3,144.64,44.086272
2014,5,29,4,144.62,44.080176
2014,5,29,5,144.61,44.077128
2014,5,29,6,144.59,44.071032
2014,5,29,7,144.58,44.067984
2014,5,29,8,144.57,44.064936
2014,5,29,9,144.55,44.05884
2014,5,29,10,144.54,44.055792
2014,5,29,11,144.52,44.049696
2014,5,29,12,144.52,44.049696
2014,5,29,13,144.51,44.046648
2014,5,29,14,144.49,44.040552
2014,5,29,15,144.48,44.037504
2014,5,29,16,144.47,44.034456
2014,5,29,17,144.46,44.031408
2014,5,29,18,144.44,44.025312
2014,5,29,19,144.43,44.022264
2014,5,29,20,144.42,44.019216
2014,5,29,21,144.41,44.016168
2014,5,29,22,144.39,44.010072
2014,5,29,23,144.38,44.007024
2014,5,30,0,144.37,44.003976
2014,5,30,1,144.36,44.000928
2014,5,30,2,144.35,43.99788
2014,5,30,3,144.34,43.994832
2014,5,30,4,144.34,43.994832
2014,5,30,5,144.33,43.991784
2014,5,30,6,144.31,43.985688
2014,5,30,7,144.31,43.985688
2014,5,30,8,144.3,43.98264
2014,5,30,9,144.29,43.979592
2014,5,30,10,144.28,43.976544
2014,5,30,11,144.27,43.973496
2014,5,30,12,144.26,43.970448
2014,5,30,13,144.25,43.9674
2014,5,30,14,144.25,43.9674
2014,5,30,15,144.24,43.964352
2014,5,30,16,144.22,43.958256
2014,5,30,17,144.22,43.958256
2014,5,30,18,144.2,43.95216
2014,5,30,19,144.19,43.949112
2014,5,30,20,144.17,43.943016
2014,5,30,21,144.16,43.939968
2014,5,30,22,144.14,43.933872
2014,5,30,23,144.13,43.930824
2014,5,31,0,144.12,43.927776
2014,5,31,1,144.11,43.924728
2014,5,31,2,144.1,43.92168
2014,5,31,3,144.08,43.915584
2014,5,31,4,144.08,43.915584
2014,5,31,5,144.07,43.912536
2014,5,31,6,144.06,43.909488
2014,5,31,7,144.04,43.903392
2014,5,31,8,144.03,43.900344
2014,5,31,9,144.02,43.897296
2014,5,31,10,144.01,43.894248
2014,5,31,11,143.99,43.888152
2014,5,31,12,143.98,43.885104
2014,5,31,13,143.98,43.885104
2014,5,31,14,143.96,43.879008
2014,5,31,15,143.94,43.872912
2014,5,31,16,143.93,43.869864
2014,5,31,17,143.92,43.866816
2014,5,31,18,143.9,43.86072
2014,5,31,19,143.89,43.857672
2014,5,31,20,143.88,43.854624
2014,5,31,21,143.87,43.851576
2014,5,31,22,143.86,43.848528
2014,5,31,23,143.85,43.84548
2014,6,1,0,143.84,43.842432
2014,6,1,1,143.83,43.839384
2014,6,1,2,143.82,43.836336
2014,6,1,3,143.81,43.833288
2014,6,1,4,143.8,43.83024
2014,6,1,5,143.79,43.827192
2014,6,1,6,143.78,43.824144
2014,6,1,7,143.77,43.821096
2014,6,1,8,143.76,43.818048
2014,6,1,9,143.76,43.818048
2014,6,1,10,143.75,43.815
2014,6,1,11,143.74,43.811952
2014,6,1,12,143.73,43.808904
2014,6,1,13,143.72,43.805856
2014,6,1,14,143.71,43.802808
2014,6,1,15,143.71,43.802808
2014,6,1,16,143.7,43.79976
2014,6,1,17,143.68,43.793664
2014,6,1,18,143.68,43.793664
2014,6,1,19,143.66,43.787568
2014,6,1,20,143.65,43.78452
2014,6,1,21,143.64,43.781472
2014,6,1,22,143.64,43.781472
2014,6,1,23,143.62,43.775376
2014,6,2,0,143.62,43.775376
2014,6,2,1,143.61,43.772328
2014,6,2,2,143.61,43.772328
2014,6,2,3,143.6,43.76928
2014,6,2,4,143.59,43.766232
2014,6,2,5,143.59,43.766232
2014,6,2,6,143.58,43.763184
2014,6,2,7,143.58,43.763184
2014,6,2,8,143.57,43.760136
2014,6,2,9,143.56,43.757088
2014,6,2,10,143.56,43.757088
2014,6,2,11,143.55,43.75404
2014,6,2,12,143.54,43.750992
2014,6,2,13,143.54,43.750992
2014,6,2,14,143.53,43.747944
2014,6,2,15,143.52,43.744896
2014,6,2,16,143.52,43.744896
2014,6,2,17,143.51,43.741848
2014,6,2,18,143.5,43.7388
2014,6,2,19,143.5,43.7388
2014,6,2,20,143.5,43.7388
2014,6,2,21,143.49,43.735752
2014,6,2,22,143.49,43.735752
2014,6,2,23,143.48,43.732704
2014,6,3,0,143.48,43.732704
2014,6,3,1,143.48,43.732704
2014,6,3,2,143.48,43.732704
2014,6,3,3,143.47,43.729656
2014,6,3,4,143.47,43.729656
2014,6,3,5,143.47,43.729656
2014,6,3,6,143.46,43.726608
2014,6,3,7,143.46,43.726608
2014,6,3,8,143.46,43.726608
2014,6,3,9,143.45,43.72356
2014,6,3,10,143.45,43.72356
2014,6,3,11,143.44,43.720512
2014,6,3,12,143.44,43.720512
2014,6,3,13,143.44,43.720512
2014,6,3,14,143.44,43.720512
2014,6,3,15,143.43,43.717464
2014,6,3,16,143.44,43.720512
2014,6,3,17,143.43,43.717464
2014,6,3,18,143.43,43.717464
2014,6,3,19,143.43,43.717464
2014,6,3,20,143.43,43.717464
2014,6,3,21,143.42,43.714416
2014,6,3,22,143.42,43.714416
2014,6,3,23,143.42,43.714416
2014,6,4,0,143.42,43.714416
2014,6,4,1,143.42,43.714416
2014,6,4,2,143.42,43.714416
2014,6,4,3,143.42,43.714416
2014,6,4,4,143.42,43.714416
2014,6,4,5,143.42,43.714416
2014,6,4,6,143.42,43.714416
2014,6,4,7,143.42,43.714416
2014,6,4,8,143.42,43.714416
2014,6,4,9,143.42,43.714416
2014,6,4,10,143.42,43.714416
2014,6,4,11,143.41,43.711368
2014,6,4,12,143.41,43.711368
2014,6,4,13,143.41,43.711368
2014,6,4,14,143.41,43.711368
2014,6,4,15,143.41,43.711368
2014,6,4,16,143.41,43.711368
2014,6,4,17,143.41,43.711368
2014,6,4,18,143.42,43.714416
2014,6,4,19,143.41,43.711368
2014,6,4,20,143.41,43.711368
2014,6,4,21,143.42,43.714416
2014,6,4,22,143.41,43.711368
2014,6,4,23,143.42,43.714416
2014,6,5,0,143.42,43.714416
2014,6,5,1,143.41,43.711368
2014,6,5,2,143.41,43.711368
2014,6,5,3,143.41,43.711368
2014,6,5,4,143.41,43.711368
2014,6,5,5,143.41,43.711368
2014,6,5,6,143.41,43.711368
2014,6,5,7,143.42,43.714416
2014,6,5,8,143.42,43.714416
2014,6,5,9,143.42,43.714416
2014,6,5,10,143.42,43.714416
2014,6,5,11,143.42,43.714416
2014,6,5,12,143.42,43.714416
2014,6,5,13,143.42,43.714416
2014,6,5,14,143.42,43.714416
2014,6,5,15,143.42,43.714416
2014,6,5,16,143.41,43.711368
2014,6,5,17,143.41,43.711368
2014,6,5,18,143.41,43.711368
2014,6,5,19,143.41,43.711368
2014,6,5,20,143.4,43.70832
2014,6,5,21,143.4,43.70832
2014,6,5,22,143.4,43.70832
2014,6,5,23,143.39,43.705272
2014,6,6,0,143.39,43.705272
2014,6,6,1,143.38,43.702224
2014,6,6,2,143.38,43.702224
2014,6,6,3,143.38,43.702224
2014,6,6,4,143.38,43.702224
2014,6,6,5,143.38,43.702224
2014,6,6,6,143.38,43.702224
2014,6,6,7,143.37,43.699176
2014,6,6,8,143.37,43.699176
2014,6,6,9,143.37,43.699176
2014,6,6,10,143.37,43.699176
2014,6,6,11,143.37,43.699176
2014,6,6,12,143.37,43.699176
2014,6,6,13,143.37,43.699176
2014,6,6,14,143.37,43.699176
2014,6,6,15,143.36,43.696128
2014,6,6,16,143.36,43.696128
2014,6,6,17,143.36,43.696128
2014,6,6,18,143.36,43.696128
2014,6,6,19,143.36,43.696128
2014,6,6,20,143.36,43.696128
2014,6,6,21,143.35,43.69308
2014,6,6,22,143.35,43.69308
2014,6,6,23,143.34,43.690032
2014,6,7,0,143.34,43.690032
2014,6,7,1,143.33,43.686984
2014,6,7,2,143.33,43.686984
2014,6,7,3,143.33,43.686984
2014,6,7,4,143.33,43.686984
2014,6,7,5,143.32,43.683936
2014,6,7,6,143.31,43.680888
2014,6,7,7,143.32,43.683936
2014,6,7,8,143.32,43.683936
2014,6,7,9,143.33,43.686984
2014,6,7,10,143.32,43.683936
2014,6,7,11,143.32,43.683936
2014,6,7,12,143.32,43.683936
2014,6,7,13,143.31,43.680888
2014,6,7,14,143.31,43.680888
2014,6,7,15,143.31,43.680888
2014,6,7,16,143.31,43.680888
2014,6,7,17,143.31,43.680888
2014,6,7,18,143.31,43.680888
2014,6,7,19,143.3,43.67784
2014,6,7,20,143.3,43.67784
2014,6,7,21,143.3,43.67784
2014,6,7,22,143.3,43.67784
2014,6,7,23,143.3,43.67784
2014,6,8,0,143.29,43.674792
2014,6,8,1,143.29,43.674792
2014,6,8,2,143.29,43.674792
2014,6,8,3,143.29,43.674792
2014,6,8,4,143.29,43.674792
2014,6,8,5,143.29,43.674792
2014,6,8,6,143.29,43.674792
2014,6,8,7,143.28,43.671744
2014,6,8,8,143.28,43.671744
2014,6,8,9,143.28,43.671744
2014,6,8,10,143.28,43.671744
2014,6,8,11,143.28,43.671744
2014,6,8,12,143.28,43.671744
2014,6,8,13,143.28,43.671744
2014,6,8,14,143.27,43.668696
2014,6,8,15,143.27,43.668696
2014,6,8,16,143.27,43.668696
2014,6,8,17,143.27,43.668696
2014,6,8,18,143.26,43.665648
2014,6,8,19,143.26,43.665648
2014,6,8,20,143.25,43.6626
2014,6,8,21,143.26,43.665648
2014,6,8,22,143.25,43.6626
2014,6,8,23,143.26,43.665648
2014,6,9,0,143.25,43.6626
2014,6,9,1,143.25,43.6626
2014,6,9,2,143.25,43.6626
2014,6,9,3,143.25,43.6626
2014,6,9,4,143.25,43.6626
2014,6,9,5,143.25,43.6626
2014,6,9,6,143.25,43.6626
2014,6,9,7,143.25,43.6626
2014,6,9,8,143.25,43.6626
2014,6,9,9,143.24,43.659552
2014,6,9,10,143.24,43.659552
2014,6,9,11,143.24,43.659552
2014,6,9,12,143.24,43.659552
2014,6,9,13,143.24,43.659552
2014,6,9,14,143.23,43.656504
2014,6,9,15,143.23,43.656504
2014,6,9,16,143.22,43.653456
2014,6,9,17,143.22,43.653456
2014,6,9,18,143.22,43.653456
2014,6,9,19,143.22,43.653456
2014,6,9,20,143.22,43.653456
2014,6,9,21,143.22,43.653456
2014,6,9,22,143.22,43.653456
2014,6,9,23,143.2,43.64736
2014,6,10,0,143.2,43.64736
2014,6,10,1,143.2,43.64736
2014,6,10,2,143.19,43.644312
2014,6,10,3,143.19,43.644312
2014,6,10,4,143.19,43.644312
2014,6,10,5,143.19,43.644312
2014,6,10,6,143.18,43.641264
2014,6,10,7,143.18,43.641264
2014,6,10,8,143.18,43.641264
2014,6,10,9,143.17,43.638216
2014,6,10,10,143.19,43.644312
2014,6,10,11,143.17,43.638216
2014,6,10,12,143.18,43.641264
2014,6,10,13,143.18,43.641264
2014,6,10,14,143.19,43.644312
2014,6,10,15,143.19,43.644312
2014,6,10,16,143.19,43.644312
2014,6,10,17,143.19,43.644312
2014,6,10,18,143.19,43.644312
2014,6,10,19,143.2,43.64736
2014,6,10,20,143.2,43.64736
2014,6,10,21,143.2,43.64736
2014,6,10,22,143.21,43.650408
2014,6,10,23,143.21,43.650408
2014,6,11,0,143.22,43.653456
2014,6,11,1,143.22,43.653456
2014,6,11,2,143.22,43.653456
2014,6,11,3,143.22,43.653456
2014,6,11,4,143.23,43.656504
2014,6,11,5,143.23,43.656504
2014,6,11,6,143.24,43.659552
2014,6,11,7,143.24,43.659552
2014,6,11,8,143.24,43.659552
2014,6,11,9,143.25,43.6626
2014,6,11,10,143.25,43.6626
2014,6,11,11,143.26,43.665648
2014,6,11,12,143.26,43.665648
2014,6,11,13,143.26,43.665648
2014,6,11,14,143.26,43.665648
2014,6,11,15,143.27,43.668696
2014,6,11,16,143.27,43.668696
2014,6,11,17,143.28,43.671744
2014,6,11,18,143.28,43.671744
2014,6,11,19,143.28,43.671744
2014,6,11,20,143.29,43.674792
2014,6,11,21,143.29,43.674792
2014,6,11,22,143.29,43.674792
2014,6,11,23,143.3,43.67784
2014,6,12,0,143.3,43.67784
2014,6,12,1,143.31,43.680888
2014,6,12,2,143.31,43.680888
2014,6,12,3,143.3,43.67784
2014,6,12,4,143.31,43.680888
2014,6,12,5,143.32,43.683936
2014,6,12,6,143.32,43.683936
2014,6,12,7,143.32,43.683936
2014,6,12,8,143.33,43.686984
2014,6,12,9,143.33,43.686984
2014,6,12,10,143.33,43.686984
2014,6,12,11,143.34,43.690032
2014,6,12,12,143.34,43.690032
2014,6,12,13,143.34,43.690032
2014,6,12,14,143.35,43.69308
2014,6,12,15,143.35,43.69308
2014,6,12,16,143.35,43.69308
2014,6,12,17,143.34,43.690032
2014,6,12,18,143.34,43.690032
2014,6,12,19,143.35,43.69308
2014,6,12,20,143.34,43.690032
2014,6,12,21,143.35,43.69308
2014,6,12,22,143.35,43.69308
2014,6,12,23,143.35,43.69308
2014,6,13,0,143.35,43.69308
2014,6,13,1,143.35,43.69308
2014,6,13,2,143.35,43.69308
2014,6,13,3,143.35,43.69308
2014,6,13,4,143.35,43.69308
2014,6,13,5,143.36,43.696128
2014,6,13,6,143.36,43.696128
2014,6,13,7,143.36,43.696128
2014,6,13,8,143.37,43.699176
2014,6,13,9,143.37,43.699176
2014,6,13,10,143.37,43.699176
2014,6,13,11,143.38,43.702224
2014,6,13,12,143.38,43.702224
2014,6,13,13,143.39,43.705272
2014,6,13,14,143.39,43.705272
2014,6,13,15,143.4,43.70832
2014,6,13,16,143.4,43.70832
2014,6,13,17,143.41,43.711368
2014,6,13,18,143.41,43.711368
2014,6,13,19,143.41,43.711368
2014,6,13,20,143.42,43.714416
2014,6,13,21,143.42,43.714416
2014,6,13,22,143.42,43.714416
2014,6,13,23,143.43,43.717464
2014,6,14,0,143.44,43.720512
2014,6,14,1,143.43,43.717464
2014,6,14,2,143.44,43.720512
2014,6,14,3,143.44,43.720512
2014,6,14,4,143.44,43.720512
2014,6,14,5,143.45,43.72356
2014,6,14,6,143.45,43.72356
2014,6,14,7,143.45,43.72356
2014,6,14,8,143.46,43.726608
2014,6,14,9,143.46,43.726608
2014,6,14,10,143.47,43.729656
2014,6,14,11,143.47,43.729656
2014,6,14,12,143.48,43.732704
2014,6,14,13,143.48,43.732704
2014,6,14,14,143.49,43.735752
2014,6,14,15,143.49,43.735752
2014,6,14,16,143.5,43.7388
2014,6,14,17,143.5,43.7388
2014,6,14,18,143.51,43.741848
2014,6,14,19,143.51,43.741848
2014,6,14,20,143.51,43.741848
2014,6,14,21,143.52,43.744896
2014,6,14,22,143.51,43.741848
2014,6,14,23,143.52,43.744896
2014,6,15,0,143.53,43.747944
2014,6,15,1,143.53,43.747944
2014,6,15,2,143.53,43.747944
2014,6,15,3,143.54,43.750992
2014,6,15,4,143.54,43.750992
2014,6,15,5,143.54,43.750992
2014,6,15,6,143.55,43.75404
2014,6,15,7,143.55,43.75404
2014,6,15,8,143.56,43.757088
2014,6,15,9,143.57,43.760136
2014,6,15,10,143.57,43.760136
2014,6,15,11,143.57,43.760136
2014,6,15,12,143.58,43.763184
2014,6,15,13,143.59,43.766232
2014,6,15,14,143.6,43.76928
2014,6,15,15,143.6,43.76928
2014,6,15,16,143.61,43.772328
2014,6,15,17,143.61,43.772328
2014,6,15,18,143.62,43.775376
2014,6,15,19,143.63,43.778424
2014,6,15,20,143.63,43.778424
2014,6,15,21,143.63,43.778424
2014,6,15,22,143.63,43.778424
2014,6,15,23,143.64,43.781472
2014,6,16,0,143.64,43.781472
2014,6,16,1,143.65,43.78452
2014,6,16,2,143.65,43.78452
2014,6,16,3,143.65,43.78452
2014,6,16,4,143.64,43.781472
2014,6,16,5,143.65,43.78452
